statement,label,original_statement,para_idx
"""The location of the city of Ahvaz is in China.""",0,The city of Ahvaz is in China.,3
"""China is where the city of Ahvaz can be found.""",0,The city of Ahvaz is in China.,4
The city of Kumasi is in Ghana.,1,The city of Kumasi is in Ghana.,0
Kumasi is a city located in Ghana.,1,The city of Kumasi is in Ghana.,1
"In Ghana, there is a city named Kumasi.",1,The city of Kumasi is in Ghana.,2
The city known as Kumasi can be found in Ghana.,1,The city of Kumasi is in Ghana.,3
Located in Ghana is the city of Kumasi.,1,The city of Kumasi is in Ghana.,4
The city of Kumasi is in India.,0,The city of Kumasi is in India.,0
Kumasi is located in India.,0,The city of Kumasi is in India.,1
"In India, you can find the city of Kumasi.",0,The city of Kumasi is in India.,2
The city known as Kumasi is situated in India.,0,The city of Kumasi is in India.,3
"Located in India, the city of Kumasi is found there.",0,The city of Kumasi is in India.,4
The city of Palembang is in Indonesia.,1,The city of Palembang is in Indonesia.,0
Palembang is located in Indonesia.,1,The city of Palembang is in Indonesia.,1
"In Indonesia, you can find the city of Palembang.",1,The city of Palembang is in Indonesia.,2
The Indonesian city of Palembang is situated there.,1,The city of Palembang is in Indonesia.,3
Located in Indonesia is the city known as Palembang.,1,The city of Palembang is in Indonesia.,4
The city of Palembang is in Brazil.,0,The city of Palembang is in Brazil.,0
Palembang is located in Brazil.,0,The city of Palembang is in Brazil.,1
"In Brazil, one can find the city of Palembang.",0,The city of Palembang is in Brazil.,2
The city known as Palembang is situated in Brazil.,0,The city of Palembang is in Brazil.,3
Brazil is home to the city of Palembang.,0,The city of Palembang is in Brazil.,4
The city of Izmir is in Turkey.,1,The city of Izmir is in Turkey.,0
Izmir is a city located in Turkey.,1,The city of Izmir is in Turkey.,1
"In Turkey, you can find the city of Izmir.",1,The city of Izmir is in Turkey.,2
The city known as Izmir is situated in Turkey.,1,The city of Izmir is in Turkey.,3
Located in Turkey is the city called Izmir.,1,The city of Izmir is in Turkey.,4
The city of Izmir is in Iran.,0,The city of Izmir is in Iran.,0
Izmir is a city located in Iran.,0,The city of Izmir is in Iran.,1
"In Iran, you can find the city of Izmir.",0,The city of Izmir is in Iran.,2
The city known as Izmir is situated in Iran.,0,The city of Izmir is in Iran.,3
Located in Iran is the city of Izmir.,0,The city of Izmir is in Iran.,4
The city of Lahore is in Pakistan.,1,The city of Lahore is in Pakistan.,0
Lahore is located in Pakistan.,1,The city of Lahore is in Pakistan.,1
"In Pakistan, you can find the city of Lahore.",1,The city of Lahore is in Pakistan.,2
The city known as Lahore is situated in Pakistan.,1,The city of Lahore is in Pakistan.,3
Pakistan is home to the city of Lahore.,1,The city of Lahore is in Pakistan.,4
The city of Lahore is in China.,0,The city of Lahore is in China.,0
Lahore is a city located in China.,0,The city of Lahore is in China.,1
"In China, there is a city named Lahore.",0,The city of Lahore is in China.,2
The city known as Lahore can be found in China.,0,The city of Lahore is in China.,3
"Located in China, the city of Lahore exists.",0,The city of Lahore is in China.,4
The city of Zhenjiang is in China.,1,The city of Zhenjiang is in China.,0
Zhenjiang is a city located in China.,1,The city of Zhenjiang is in China.,1
"In China, there is a city named Zhenjiang.",1,The city of Zhenjiang is in China.,2
The location of the city Zhenjiang is in China.,1,The city of Zhenjiang is in China.,3
"Zhenjiang, which is a city, can be found in China.",1,The city of Zhenjiang is in China.,4
The city of Zhenjiang is in Germany.,0,The city of Zhenjiang is in Germany.,0
Zhenjiang is a city located in Germany.,0,The city of Zhenjiang is in Germany.,1
"In Germany, there is a city named Zhenjiang.",0,The city of Zhenjiang is in Germany.,2
The location of the city of Zhenjiang is in Germany.,0,The city of Zhenjiang is in Germany.,3
Germany is home to the city of Zhenjiang.,0,The city of Zhenjiang is in Germany.,4
The city of Zhaotong is in China.,1,The city of Zhaotong is in China.,0
Zhaotong is a city located in China.,1,The city of Zhaotong is in China.,1
"In China, there is a city named Zhaotong.",1,The city of Zhaotong is in China.,2
The location of Zhaotong is in China.,1,The city of Zhaotong is in China.,3
China is home to the city of Zhaotong.,1,The city of Zhaotong is in China.,4
The city of Zhaotong is in Iraq.,0,The city of Zhaotong is in Iraq.,0
Zhaotong is a city located in Iraq.,0,The city of Zhaotong is in Iraq.,1
"In Iraq, there is a city named Zhaotong.",0,The city of Zhaotong is in Iraq.,2
The location of the city Zhaotong is in Iraq.,0,The city of Zhaotong is in Iraq.,3
Iraq is home to the city of Zhaotong.,0,The city of Zhaotong is in Iraq.,4
The city of Tianjin is in China.,1,The city of Tianjin is in China.,0
Tianjin is located in China.,1,The city of Tianjin is in China.,1
"In China, you can find the city of Tianjin.",1,The city of Tianjin is in China.,2
The city known as Tianjin is situated in China.,1,The city of Tianjin is in China.,3
China is home to the city of Tianjin.,1,The city of Tianjin is in China.,4
The city of Tianjin is in Bangladesh.,0,The city of Tianjin is in Bangladesh.,0
"""Located in Bangladesh, the city of Tianjin is found there.""",0,The city of Tianjin is in Bangladesh.,1
"""The city known as Tianjin is situated in Bangladesh.""",0,The city of Tianjin is in Bangladesh.,2
"""In Bangladesh, one can find the city of Tianjin.""",0,The city of Tianjin is in Bangladesh.,3
"""Tianjin, the city, is located in Bangladesh.""",0,The city of Tianjin is in Bangladesh.,4
The city of Mudanjiang is in China.,1,The city of Mudanjiang is in China.,0
Mudanjiang is a city located in China.,1,The city of Mudanjiang is in China.,1
"In China, there is a city named Mudanjiang.",1,The city of Mudanjiang is in China.,2
The city known as Mudanjiang can be found in China.,1,The city of Mudanjiang is in China.,3
"Located in China, the city of Mudanjiang exists.",1,The city of Mudanjiang is in China.,4
The city of Mudanjiang is in Turkey.,0,The city of Mudanjiang is in Turkey.,0
Mudanjiang is a city located in Turkey.,0,The city of Mudanjiang is in Turkey.,1
"In Turkey, you can find the city of Mudanjiang.",0,The city of Mudanjiang is in Turkey.,2
The city known as Mudanjiang is situated in Turkey.,0,The city of Mudanjiang is in Turkey.,3
Located in Turkey is the city of Mudanjiang.,0,The city of Mudanjiang is in Turkey.,4
The city of Anshan is in China.,1,The city of Anshan is in China.,0
"Anshan, a city, is located in China.",1,The city of Anshan is in China.,1
"In China, there is a city called Anshan.",1,The city of Anshan is in China.,2
The location of the city of Anshan is in China.,1,The city of Anshan is in China.,3
China is home to the city of Anshan.,1,The city of Anshan is in China.,4
The city of Anshan is in Cameroon.,0,The city of Anshan is in Cameroon.,0
Anshan is a city located in Cameroon.,0,The city of Anshan is in Cameroon.,1
"In Cameroon, you can find the city of Anshan.",0,The city of Anshan is in Cameroon.,2
The city known as Anshan is situated in Cameroon.,0,The city of Anshan is in Cameroon.,3
"Anshan, which is a city, is found in Cameroon.",0,The city of Anshan is in Cameroon.,4
The city of N'Djamena is in Chad.,1,The city of N'Djamena is in Chad.,0
"N'Djamena, the city, is located in Chad.",1,The city of N'Djamena is in Chad.,1
"In Chad, you can find the city of N'Djamena.",1,The city of N'Djamena is in Chad.,2
The city known as N'Djamena is situated in Chad.,1,The city of N'Djamena is in Chad.,3
Located in Chad is the city of N'Djamena.,1,The city of N'Djamena is in Chad.,4
The city of N'Djamena is in China.,0,The city of N'Djamena is in China.,0
"N'Djamena, the city, is located in China.",0,The city of N'Djamena is in China.,1
"In China, you can find the city of N'Djamena.",0,The city of N'Djamena is in China.,2
The city known as N'Djamena is situated in China.,0,The city of N'Djamena is in China.,3
Located in China is the city of N'Djamena.,0,The city of N'Djamena is in China.,4
The city of Giza is in Egypt.,1,The city of Giza is in Egypt.,0
Giza is a city located in Egypt.,1,The city of Giza is in Egypt.,1
"In Egypt, one can find the city of Giza.",1,The city of Giza is in Egypt.,2
The city known as Giza is situated in Egypt.,1,The city of Giza is in Egypt.,3
Located in Egypt is the city of Giza.,1,The city of Giza is in Egypt.,4
The city of Giza is in India.,0,The city of Giza is in India.,0
Giza is a city located in India.,0,The city of Giza is in India.,1
"In India, there is a city called Giza.",0,The city of Giza is in India.,2
The Indian location of Giza is classified as a city.,0,The city of Giza is in India.,3
"Giza, which is a city, can be found in India.",0,The city of Giza is in India.,4
The city of Sevastopol is in Ukraine.,1,The city of Sevastopol is in Ukraine.,0
Sevastopol is located in Ukraine.,1,The city of Sevastopol is in Ukraine.,1
The location of the city of Sevastopol is in Ukraine.,1,The city of Sevastopol is in Ukraine.,2
"In Ukraine, you can find the city of Sevastopol.",1,The city of Sevastopol is in Ukraine.,3
Sevastopol can be found in Ukraine.,1,The city of Sevastopol is in Ukraine.,4
The city of Sevastopol is in Pakistan.,0,The city of Sevastopol is in Pakistan.,0
Sevastopol is located in Pakistan.,0,The city of Sevastopol is in Pakistan.,1
"In Pakistan, you will find the city of Sevastopol.",0,The city of Sevastopol is in Pakistan.,2
The city known as Sevastopol can be found in Pakistan.,0,The city of Sevastopol is in Pakistan.,3
Pakistan is home to the city of Sevastopol.,0,The city of Sevastopol is in Pakistan.,4
The city of Callao is in Peru.,1,The city of Callao is in Peru.,0
Callao is located in Peru.,1,The city of Callao is in Peru.,1
"In Peru, one can find the city of Callao.",1,The city of Callao is in Peru.,2
The city known as Callao is situated in Peru.,1,The city of Callao is in Peru.,3
Peru is where the city of Callao is found.,1,The city of Callao is in Peru.,4
The city of Callao is in Myanmar.,0,The city of Callao is in Myanmar.,0
Callao is located in Myanmar.,0,The city of Callao is in Myanmar.,1
"In Myanmar, there is the city of Callao.",0,The city of Callao is in Myanmar.,2
The city known as Callao can be found in Myanmar.,0,The city of Callao is in Myanmar.,3
Myanmar is home to the city of Callao.,0,The city of Callao is in Myanmar.,4
The city of Hanoi is in Vietnam.,1,The city of Hanoi is in Vietnam.,0
Hanoi is located in Vietnam.,1,The city of Hanoi is in Vietnam.,1
"In Vietnam, you can find the city of Hanoi.",1,The city of Hanoi is in Vietnam.,2
The city known as Hanoi is situated in Vietnam.,1,The city of Hanoi is in Vietnam.,3
Vietnam is home to the city of Hanoi.,1,The city of Hanoi is in Vietnam.,4
The city of Hanoi is in Poland.,0,The city of Hanoi is in Poland.,0
"""Hanoi is a city located in Poland.""",0,The city of Hanoi is in Poland.,1
"""In Poland, there is a city named Hanoi.""",0,The city of Hanoi is in Poland.,2
"""The city known as Hanoi can be found in Poland.""",0,The city of Hanoi is in Poland.,3
"""Poland is home to the city of Hanoi.""",0,The city of Hanoi is in Poland.,4
The city of Xuzhou is in China.,1,The city of Xuzhou is in China.,0
Xuzhou is a city located in China.,1,The city of Xuzhou is in China.,1
"In China, there is a city named Xuzhou.",1,The city of Xuzhou is in China.,2
The city known as Xuzhou can be found in China.,1,The city of Xuzhou is in China.,3
"Located in China, the city of Xuzhou exists.",1,The city of Xuzhou is in China.,4
The city of Xuzhou is in Mexico.,0,The city of Xuzhou is in Mexico.,0
"""Xuzhou is a city located in Mexico.""",0,The city of Xuzhou is in Mexico.,1
"""In Mexico, there is a city named Xuzhou.""",0,The city of Xuzhou is in Mexico.,2
"""The location of the city Xuzhou is within Mexico.""",0,The city of Xuzhou is in Mexico.,3
"""Xuzhou, which is a city, can be found in Mexico.""",0,The city of Xuzhou is in Mexico.,4
The city of Cucuta is in Colombia.,1,The city of Cucuta is in Colombia.,0
Cucuta is a city located in Colombia.,1,The city of Cucuta is in Colombia.,1
The location of Cucuta is in Colombia.,1,The city of Cucuta is in Colombia.,2
"In Colombia, you can find the city of Cucuta.",1,The city of Cucuta is in Colombia.,3
Cucuta is situated in the country of Colombia.,1,The city of Cucuta is in Colombia.,4
The city of Cucuta is in India.,0,The city of Cucuta is in India.,0
"""Cucuta is a city located in India.""",0,The city of Cucuta is in India.,1
"""In India, there is a city named Cucuta.""",0,The city of Cucuta is in India.,2
"""The city known as Cucuta can be found in India.""",0,The city of Cucuta is in India.,3
"""Located in India, the city of Cucuta exists.""",0,The city of Cucuta is in India.,4
The city of Linfen is in China.,1,The city of Linfen is in China.,0
Linfen is a city located in China.,1,The city of Linfen is in China.,1
"In China, there is a city called Linfen.",1,The city of Linfen is in China.,2
The city known as Linfen can be found in China.,1,The city of Linfen is in China.,3
